Week,Open.Price,High.Price,Low.Price,Close.Price,Average.No.of.Shares,No..of.Trades,Total.Turnover..Rs..,Spread.High.Low,Spread.Close.Open,WAP
1026,1504.4,1521.84,1498.66,1511.65,216185,10216.2,327275598.6,23.18,7.25,1513.87
1027,1522.78,1541.44,1507.43,1524.87,258963,10251.2,396018311,34.01,2.09,1529.25
1028,1555.14,1569.44,1548.69,1562.01,142864,7128.2,222926552.6,20.75,6.87,1560.41
1029,1579.01,1590.16,1566.64,1575.84,151704,8672.6,239685148,23.52,-3.17,1579.95
1030,1561.05,1571.98,1552.65,1559.09,409586,8827.6,641346846.4,19.33,-1.96,1565.84
1031,1558.31,1570.82,1542.68,1557.33,217609,9975.2,338615687.8,28.14,-0.98,1556.07
1032,1593.01,1611.49,1578.91,1601,433866,18017,691091842.4,32.58,7.99,1592.87
1033,1590.23,1603.61,1579.23,1594.74,266717,9605,423997005,24.38,4.51,1589.69
1034,1620.82,1636.77,1612.4,1623.23,156409,8330,254112593,24.37,2.41,1624.67
1035,1678.44,1697.61,1660.49,1678.84,407931,12142.8,686863608.4,37.12,0.400000000000001,1683.77
1036,1662.84,1677.05,1628.4,1645.41,255916,10921.4,425532920,48.65,-17.43,1662.78
1037,1599.82,1609.13,1581.86,1594.21,206543,9297.6,329970818.4,27.27,-5.61,1597.59
1038,1573.4,1577.35,1554.6,1565.62,596525,10321.8,930869129.6,22.75,-7.78,1560.49
1039,1547.12,1554,1530.21,1537.81,285546,6390,435333378,23.79,-9.31,1524.56
1040,1506.23,1522.25,1493.01,1510.14,159674,12512,240053477.6,29.24,3.91,1503.4
1041,1509.65,1524.03,1495.99,1508.47,128652,6826.2,194500255.4,28.04,-1.18,1511.83
1042,1530.99,1541.75,1516.87,1527.88,381808,9750.2,583408215.8,24.88,-3.11,1528.01
1043,1493.68,1501.63,1473.78,1480.81,453717,17294,667516400.6,27.85,-12.87,1471.22
1044,1444.2,1453.37,1430.48,1444.21,235285,13767.2,339783966,22.89,0.00999999999999979,1444.14
1045,1463.44,1480.36,1457.64,1475.12,289714,12738,428954898.8,22.72,11.68,1480.62
1046,1538.6,1559.26,1529.51,1548.44,174446,10849.2,269196599.6,29.75,9.84,1543.15
1047,1553.8,1561.69,1531.97,1543.48,295527,12400.2,454946824,29.72,-10.32,1539.44
1048,1522.12,1533,1498.17,1513.2,225868,15679.8,343326717.2,34.83,-8.92,1520.03
1049,1476.54,1494.5,1456.06,1482.16,449583,19652.2,663946617.8,38.44,5.62,1476.81
1050,1512.7,1521.51,1486.38,1499.9,316743,20166.4,477146207.4,35.13,-12.8,1506.41
1051,1486.51,1516.51,1480.82,1506.39,210184,14407.8,315749425.6,35.69,19.88,1502.25
1052,1507.01,1525.01,1497.2,1513.64,204544,11891.2,309696073.8,27.81,6.63,1514.08
1053,1446.03,1460.32,1421.2,1435.68,559403,38181,798061610.6,39.12,-10.35,1426.63
1054,1340.18,1363.51,1321.66,1351.67,551473,33320,738478993,41.85,11.49,1339.1
1055,1424.46,1438,1402.72,1420.63,318454,14573.4,453811712.4,35.28,-3.83,1425.05
1056,1482.93,1493.08,1459.51,1475.82,248210,12125.6,366695061.6,33.57,-7.11,1477.36
1057,1452.63,1463.05,1434.02,1452.79,287663,15653.4,414464618.6,29.03,0.16,1440.8
1058,1570.01,1609.1,1539.55,1567.52,973947,44767.4,1587660525,69.55,-2.49,1630.13
1059,1487.96,1496.79,1464.88,1472.95,426032,24901.8,629140404.8,31.91,-15.01,1476.74
1060,1363.25,1374.89,1338.16,1358.64,995204,30926.8,1352025622,36.73,-4.61,1358.54
1061,1370.54,1389.71,1361.88,1380.78,284657,17720.4,392484063.8,27.83,10.24,1378.8
1062,1347.76,1359.63,1323.96,1337.6,353975,23712.8,473106465.6,35.67,-10.16,1336.55
1063,1322.18,1326.03,1298.49,1312.26,336986,18183.8,441843857.6,27.54,-9.92,1311.16
1064,1303.54,1321.73,1295.14,1308.82,279963,16119.4,367035946.8,26.59,5.28,1311.02
1065,1368.34,1385.28,1361.7,1375.18,463529,13575.6,634398429.4,23.58,6.84,1368.63
1066,1381.06,1390.27,1370.33,1380.42,136275,8003.4,188133192.6,19.94,-0.64,1380.54
1067,1344.31,1356.89,1334.6,1346.69,279501,12367.2,374228707.8,22.29,2.38,1338.92
1068,1304.69,1322.63,1293.27,1307.39,345353,17393,451530461,29.36,2.7,1307.45
1069,1341.2,1354.48,1334.53,1344.56,206173,10775.2,278028592.2,19.95,3.36,1348.52
1070,1345.96,1360.64,1336.58,1350.5,216502,7981,292327301.8,24.06,4.54,1350.23
1071,1387.9,1399.25,1380.13,1392.3,331287,12296.4,460314634.8,19.12,4.4,1389.47
1072,1360.67,1371.28,1346.04,1353.61,396242,12989.4,538117660.2,25.24,-7.06,1358.05
1073,1374.9,1388.87,1368.94,1381.64,352757,14006,487670838.2,19.93,6.74,1382.46
1074,1421.59,1432,1412.43,1425.9,393466,13677.8,562157009.8,19.57,4.31,1428.73
1075,1436.49,1450.77,1425.69,1443.4,182065,6336,263097097,25.08,6.91,1445.07
1076,1490.04,1502.78,1484.83,1498.82,208497,7355.4,310993079.4,17.95,8.78,1491.59
1077,1477.54,1487.58,1465.1,1472.92,263731,11226.2,388798379.2,22.48,-4.62,1474.22
1078,1457.81,1479.45,1451.67,1469.57,390234,11398.8,573136286.2,27.78,11.76,1468.7
1079,1485.82,1500.93,1483.49,1492.39,387902,12744,580132645.8,17.44,6.57,1495.56
1080,1501.51,1522.68,1494.55,1509.27,326008,12023.6,492148076.8,28.13,7.76,1509.62
1081,1499.17,1510.08,1480.79,1494.38,177414,11323.8,265968037.6,29.29,-4.79,1499.14
1082,1404.93,1424.02,1390.66,1406.41,169066,13975.8,238843181.6,33.36,1.48,1412.72
1083,1425.1,1439,1415.88,1429.7,93040,6183,132643638.8,23.12,4.6,1425.66
1084,1411.99,1428.44,1403.92,1418.25,196158,11374.4,279829216.6,24.52,6.26,1426.55
1085,1451.71,1463.27,1444.63,1450.28,167028,8438,243141213.8,18.64,-1.43,1455.69
1086,1465.8,1485.43,1462.2,1474.69,306793,5666.6,461901511.8,23.23,8.89,1505.58
1087,1506.73,1518.52,1499.21,1507.34,244931,9175.8,369659293.4,19.31,0.61,1509.24
1088,1573.77,1611.43,1568.35,1600.44,537974,26021.8,861160727.8,43.08,26.67,1600.75
1089,1609.53,1615.54,1598.92,1604.15,644904,5622,1040201900,16.62,-5.38,1612.96
1090,1605.75,1619.04,1599.13,1609.85,244225,6330.6,393011057,19.91,4.1,1609.22
1091,1609.12,1620.19,1604.19,1612.09,173219,11472.4,279670543.6,16,2.97,1614.55
1092,1631.93,1647.11,1627.9,1640.86,1967111,13796.6,3193916309,19.21,8.93,1623.66
1093,1635.15,1648.62,1618.11,1632.54,78389,4156.8,128230387.8,30.51,-2.61,1635.82
1094,1611.06,1627.75,1604.2,1619.33,110383,7168.6,178587867.6,23.55,8.27,1617.89
1095,1628.65,1643.15,1616.35,1629.52,118099,5971.2,192637554.6,26.8,0.87,1631.15
1096,1595.58,1606.83,1576.75,1590.31,170700,11774.2,271603779,30.08,-5.27,1591.12
1097,1601.51,1617.99,1585.86,1606.27,181641,10008.2,291752231,32.13,4.76,1606.2
1098,1660.26,1679.07,1650.95,1664.21,240470,7748,400080970.2,28.12,3.95,1663.75
1099,1619.03,1635.94,1592.66,1612.78,208389,10630.8,336186195.8,43.28,-6.25,1613.26
1100,1648.12,1663.89,1634.46,1653.35,95729,6401.6,157804868,29.43,5.23,1648.45
1101,1661.41,1671.09,1653.01,1664.36,68867,4686.8,114624090.4,18.08,2.95,1664.43
1102,1637.36,1651.16,1622.15,1632.19,107995,9170.4,176301146.4,29.01,-5.17,1632.49
1103,1598.81,1608.28,1585.74,1592.95,81172,5654,129588167,22.54,-5.86,1596.46
1104,1614.32,1631.22,1607.76,1618.5,188114,9596.4,304136237.6,23.46,4.18,1616.77
1105,1565.68,1581.2,1546.54,1559.65,200058,10460.2,312471286.2,34.66,-6.03,1561.9
1106,1571.05,1579.84,1556.45,1568.04,85254,4337.8,133640305.8,23.39,-3.01,1567.55
1107,1579.08,1598.41,1578.31,1590.82,145717,8150.4,232084421.6,20.1,11.74,1592.71
1108,1650.66,1670.48,1646.62,1665.39,170107,8777.6,282946961,23.86,14.73,1663.35
1109,1679.06,1687.35,1662.36,1671.31,186409,9261.6,311683208.6,24.99,-7.75,1672.04
1110,1672.42,1683.47,1663.87,1675.82,199675,6616.4,333600589.6,19.6,3.4,1670.72
1111,1677.17,1696.23,1668.53,1683.83,323233,12905.6,542013164,27.7,6.66,1676.85
1112,1649,1660.04,1639.32,1652.35,232385,10842,383965807,20.72,3.35,1652.28
1113,1658.03,1661.5,1641.41,1650.87,134542,7341.4,222211391.4,20.09,-7.16,1651.61
1114,1631.69,1634.76,1616.13,1623.62,127203,6748.2,206714968.6,18.63,-8.07,1625.08
1115,1624.58,1630.97,1611.97,1618.7,142926,10677.6,231078204.2,19,-5.88,1616.77
1116,1608.15,1616.31,1600.45,1606.4,174327,10180.6,280504529.8,15.86,-1.75,1609.07
1117,1598.98,1610.59,1590.49,1598.19,150757,10916.6,241055600.4,20.1,-0.79,1598.97
1118,1622.05,1635.9,1614.55,1626.97,698217,14910.6,1137848854,21.35,4.92,1629.65
1119,1674.35,1693.82,1662.67,1678.22,528844,16159.4,901902567.8,31.15,3.87,1705.42
1120,1691.19,1701.15,1668.48,1678.75,379195,20177,636868780,32.67,-12.44,1679.53
1121,1655.71,1666.79,1636,1649.47,462237,23234.6,763588369.6,30.79,-6.24,1651.94
1122,1683.06,1691.67,1673.76,1681.02,400361,16465.4,673691939.4,17.91,-2.04,1682.71
1123,1676.35,1685.25,1662.69,1671.26,370579,18059,616332162.6,22.56,-5.09,1663.16
1124,1644.99,1657.93,1636.55,1647.11,323966,21390.8,533470185.6,21.38,2.12,1646.69
1125,1640.61,1643.48,1624.24,1633.35,235384,15637.2,383849649.6,19.24,-7.26,1630.74
1126,1594.47,1602.88,1585.56,1593.01,364953,15187.4,581285050.2,17.32,-1.46,1592.77
1127,1580.26,1588.01,1569.48,1579.04,888952,19953,1399678477,18.53,-1.22,1574.53
1128,1585.17,1588.99,1568.26,1577,604067,28894.6,952040656.2,20.73,-8.17,1576.05
1129,1611.28,1625.15,1603.36,1620.06,563483,24798.8,911058484.6,21.79,8.78,1616.83
1130,1635.52,1644.97,1619.38,1628.04,763717,37075.8,1227805035,25.59,-7.48,1607.67
1131,1540.36,1549.24,1525.7,1535.87,751364,43434.6,1159207917,23.54,-4.49,1542.8
1132,1524.51,1537.52,1514.31,1524.82,669041,26945.4,1024933842,23.21,0.31,1531.94
1133,1534.69,1539.65,1523.81,1532.67,485687,16607.2,744071489.6,15.84,-2.02,1532
1134,1537.01,1542.32,1521.7,1528.45,630833,24290.6,966741277,20.62,-8.56,1532.48
1135,1503.54,1510.28,1484.33,1491.69,756276,38254.2,1125589870,25.95,-11.85,1488.33
1136,1481.21,1490.03,1470.19,1479.35,407266,17999.8,603423720.6,19.84,-1.86,1481.65
1137,1491.39,1495.71,1481.17,1490.33,394120,17970,586141228.4,14.54,-1.06,1487.22
1138,1500.42,1507.34,1495.25,1501.38,411190,17080.6,617726727.4,12.09,0.96,1502.29
1139,1513.74,1522.39,1509.1,1517.79,341341,10599.2,519710633.2,13.29,4.05,1522.56
1140,1556.53,1569.6,1545.04,1562.48,942463,32671.8,1483931769,24.56,5.95,1574.53
1141,1635.33,1645.35,1625.43,1637.02,710248,21780.4,1168922271,19.92,1.69,1645.79
1142,1649.08,1656.55,1637.51,1645.67,511075,17320.2,844035986.8,19.04,-3.41,1651.49
1143,1662.01,1677.77,1654.65,1669.89,541595,21122,903384492.4,23.12,7.88,1668.01
1144,1701.26,1711.16,1691.13,1703.52,833225,26104,1418680297,20.03,2.26,1702.64
1145,1681.24,1692.4,1662.9,1671.92,430024,19694.2,719700208.2,29.5,-9.32,1673.63
1146,1654.56,1668.67,1644.04,1659.07,476812,19034.8,790808881.4,24.63,4.51,1658.53
1147,1508.49,1519.22,1475.36,1480.13,2734276,96027,4087495273,43.86,-28.36,1494.91
1148,1439.79,1462.85,1424.31,1450.65,1589829,52823.6,2295347141,38.54,10.86,1443.77
1149,1459.89,1462.68,1438.62,1446.41,822426,40042,1192781599,24.06,-13.48,1450.32
1150,1401.23,1412.4,1383.86,1395.08,933261,46958,1303426673,28.54,-6.15,1396.64
1151,1425.23,1439.28,1411.1,1428.54,780364,29697.2,1113238658,28.18,3.31,1426.56
1152,1419.17,1429.71,1412.36,1418.33,752360,26994,1069297500,17.35,-0.84,1421.26
1153,1418.14,1431.62,1414.4,1427.51,423437,16369.4,603196700.6,17.22,9.37,1424.53
1154,1440.98,1456.96,1435.24,1447.05,917370,32593.6,1328892998,21.72,6.07,1448.59
1155,1448.24,1456.77,1435.81,1446.85,636753,17770.6,922947427.2,20.96,-1.39,1449.46
1156,1434,1449.35,1431.74,1440.77,932201,25510.2,1343571603,17.61,6.77,1441.29
1157,1489.39,1509.47,1485.61,1501.99,945084,30592.2,1432430815,23.86,12.6,1515.67
1158,1537.12,1540.51,1524.18,1528.86,479190,17761.6,730384196.4,16.33,-8.26,1524.21
1159,1512.29,1529.73,1492.9,1510.96,706914,26497.6,1070130457,36.83,-1.33,1513.81
1160,1517.18,1528.38,1508.68,1515.44,326883,11112,495874097,19.7,-1.74,1516.98
1161,1518.58,1526.48,1506.05,1512.61,401946,19808.6,608392913.8,20.43,-5.97,1513.62
1162,1454.83,1465.5,1438.77,1448.47,566530,28227.2,821157092.6,26.73,-6.36,1449.45
1163,1455.58,1466.88,1450.26,1461.72,314094,12389.2,457930780.8,16.62,6.14,1457.94
1164,1504.46,1523.84,1498.06,1515.03,876138,26444.8,1325248708,25.78,10.57,1512.6
1165,1531.38,1555.08,1500.62,1530.32,982017,30147.2,1510355949,54.46,-1.06,1538.01
1166,1566.92,1577.67,1554.99,1566.56,738569,21827.2,1158379359,22.68,-0.36,1568.41
1167,1606.22,1629.5,1599.49,1622.82,1263255,41639.2,2053351618,30.01,16.6,1625.45
1168,1680.61,1698.02,1667.74,1688.88,1079794,30120.6,1812129337,30.28,8.27,1678.22
1169,1728.79,1740.13,1710.38,1722.76,825537,26973.8,1422957262,29.75,-6.03,1723.67
1170,1644.65,1651.34,1622.83,1633.49,968437,35464.8,1587035749,28.51,-11.16,1638.76
1171,1618.02,1628.46,1609.1,1617.59,772420,26773.2,1251375259,19.36,-0.43,1620.07
1172,1615.8,1633.69,1599.42,1619.52,714020,22253.2,1160378632,34.27,3.72,1625.13
1173,1616.91,1642.53,1611.54,1627.81,1150330,31509.8,1872222507,30.99,10.9,1627.55
1174,1630.29,1644.5,1612.5,1626.53,715654,23931.2,1163383115,32,-3.76,1625.62
1175,1626.98,1638.47,1616.06,1627.29,877247,28983.4,1434481499,22.41,0.31,1635.21
1176,1630.7,1640.11,1625.65,1632.17,590965,17182.2,966541945.4,14.46,1.47,1635.53
1177,1643.83,1647.68,1627.35,1634.21,710183,15652.8,1160805177,20.33,-9.62,1634.52
1178,1638.87,1646.06,1632.38,1641.9,422790,13990.4,693197154.4,13.68,3.03,1639.58
1179,1656.66,1665.47,1648.44,1659.46,390909,17210,648592075,17.03,2.8,1659.19
1180,1699.4,1721.27,1695.67,1714.52,740624,26066.2,1280335088,25.6,15.12,1728.72
1181,1766.91,1777.52,1751.4,1762.89,1006921,19152.4,1776798516,26.12,-4.02,1764.59
1182,1675.54,1695.02,1655.86,1667.21,1636253,22998.2,2765767725,39.16,-8.33,1690.31
1183,1661.9,1675.32,1647.16,1663.83,476137,15747,792253828.4,28.16,1.93,1663.92
1184,1696.28,1717.03,1683.64,1699.47,573956,20855.4,982703100.6,33.39,3.19,1712.16
1185,1732.15,1757.61,1724.58,1742.74,792275,17367.4,1379660333,33.03,10.59,1741.39
1186,1735.25,1749.94,1716.04,1735.95,272959,11191.8,473056252.4,33.9,0.7,1733.07
1187,1756.48,1769.86,1737.91,1747.96,370187,16201.4,650810937,31.95,-8.52,1758.06
1188,1712.71,1732.96,1695.76,1712.61,313813,14993.6,537055487.2,37.2,-0.1,1711.39
1189,1784.86,1802.61,1767.52,1783.97,466650,17766.2,830089537.6,35.09,-0.89,1778.83
1190,1822.32,1838.65,1808.32,1830.58,323494,12848.4,590676007.8,30.33,8.26,1825.93
1191,1859.6,1871.77,1851.65,1863.4,180776,8029.4,336820810.2,20.12,3.8,1863.19
1192,1840.36,1848.53,1819.38,1834.87,150969,7790.4,277189819.4,29.15,-5.49,1836.07
1193,1791.93,1804.76,1781.45,1792.06,182498,10755.6,327191525.2,23.31,0.13,1792.85
1194,1783.06,1797.71,1764.35,1775.25,198447,8419.4,352283676.4,33.36,-7.81,1775.2
1195,1704.18,1711.12,1680.2,1688.69,611374,13330.8,1040836623,30.92,-15.49,1702.45
1196,1646.74,1655.1,1633.5,1641.31,309585,11361.8,507170220.4,21.6,-5.43,1638.23
1197,1656.91,1669.74,1636.56,1654.48,961761,21216.8,1592359993,33.18,-2.43,1655.67
1198,1665.06,1681.39,1659.37,1673.74,543428,9119.8,915656245.2,22.02,8.68,1684.96
1199,1704.69,1723.34,1692.85,1714.89,218418,9503.8,373710950.4,30.49,10.2,1710.99
1200,1712.56,1725.46,1699.48,1710.44,236357,8825.2,405444044,25.98,-2.12,1715.39
1201,1706.96,1720.99,1693,1709.62,223394,7972.6,379037213.4,27.99,2.66,1696.72
1202,1680.02,1702.82,1675.25,1696.29,369543,13504.8,624939902.4,27.57,16.27,1691.12
1203,1703.03,1713.85,1685.37,1696.25,275431,11632.4,467660708.8,28.48,-6.78,1697.92
1204,1696.44,1711.46,1689.51,1699.91,301627,12939,514321276.4,21.95,3.47,1705.16
1205,1747.6,1767.81,1743.93,1763.06,124926,7207.2,219389982.8,23.88,15.46,1756.16
1206,1810.95,1831.66,1794.84,1809.69,399675,16608.8,724499037.6,36.82,-1.26,1812.72
1207,1775.69,1801.39,1768.12,1787.07,378500,10661.6,671662916.6,33.27,11.38,1774.54
1208,1834.59,1853.93,1824.13,1844.29,483993,13888.8,895977401.2,29.8,9.7,1851.22
1209,1933.07,1951.12,1912.49,1927.85,642867,20018.2,1247689239,38.63,-5.22,1940.82
1210,1923.62,1937.74,1914.75,1922.42,263082,9687,506338516.6,22.99,-1.2,1924.64
1211,1929.34,1944.42,1912.97,1929.65,212426,5835.8,411276795.4,31.45,0.31,1936.09
1212,1930.12,1944.95,1916,1928,382561,10613.8,738585904,28.95,-2.12,1930.64
1213,1924.38,1938.65,1916.35,1926.94,261081,9941.6,503257449,22.3,2.56,1927.59
1214,1931.13,1941.5,1914.85,1931.36,435191,13822.4,838932067,26.65,0.23,1927.73
1215,1947.4,1969.11,1939.3,1954.85,647596,20314.8,1265511410,29.81,7.45,1954.17
1216,1945.81,1956.28,1934.66,1941.95,228826,11555.8,445119996,21.62,-3.86,1945.23
1217,1935,1950.06,1927.79,1942.36,421578,10903.8,815780895.6,22.27,7.36,1935.07
1218,1986.92,2004.4,1977.24,1995.76,676953,14438.8,1335474683,27.16,8.84,1972.77
1219,1998.09,2009.12,1985.47,1991.96,657768,12761.6,1318039814,23.65,-6.13,2003.81
1220,1994.31,2005.91,1985.8,1997.02,519442,7447.4,1038961098,20.11,2.71,2000.15
1221,1991.63,2005.59,1976.12,1987.14,867533,16745,1729875729,29.47,-4.49,1994.02
1222,2015.55,2023.7,2002.73,2011.58,565939,13476.2,1136853919,20.97,-3.97,2008.79
1223,2015.46,2028.06,2004.34,2014.22,437199,12879.8,881796859,23.72,-1.24,2016.92
1224,1980.23,1994.75,1971.33,1984.81,476754,13487.2,943718525.2,23.42,4.58,1979.47
1225,1992.74,2002.46,1978.17,1987.12,558186,13064.8,1108486146,24.29,-5.62,1985.87
1226,1784.21,1789.68,1769.24,1776.1,544389,21967.4,781744506,20.44,-8.11,1436
1227,955.62,960.81,947.07,951.67,404025,16815,385286097.2,13.74,-3.95,953.62
1228,968.52,971,959.22,964.16,421086,13030.4,406083191.8,11.78,-4.36,964.37
1229,966.93,971.19,962.79,967.01,588972,15948.6,569574388,8.4,0.0800000000000001,967.07
1230,966.84,970.52,958.37,963.09,727344,18227.6,702053275.2,12.15,-3.75,965.23
1231,949.82,959.12,944.13,952.31,1019174,21256,972059277.4,14.99,2.49,953.77
1232,970.57,979.69,965.53,975.34,1326704,15603.2,1294814077,14.16,4.77,975.96
1233,975.77,985.79,974.17,981.87,742391,20775.8,730167190.6,11.62,6.1,983.53
1234,1005.93,1014.35,997.33,1003.35,666181,22314.8,671693240.2,17.02,-2.58,1008.27
1235,998.68,1008.88,993.95,1000.02,576236,19747.4,575325877.4,14.93,1.34,998.42
1236,984.69,991.78,979.12,985.87,751833,16593.8,741468403.4,12.66,1.18,986.21
1237,986.06,994.61,981,990.72,907005,16603.6,897284066,13.61,4.66,989.28
1238,997.3,1005.18,991.19,998.45,748915,16521.2,750184441.2,13.99,1.15,1001.7
1239,1002.81,1011.95,995.22,1002.5,960723,16957.4,966415825,16.73,-0.31,1005.93
1240,993.93,1003.15,990.97,998.78,620972,15981.6,618696705.4,12.18,4.85,996.34
1241,995.11,1002.16,991.52,996.69,584341,18154.2,582451529.6,10.64,1.58,996.77
1242,987.94,992.94,982.23,986.3,949004,20031,936351897.6,10.71,-1.64,986.67
1243,993.25,997.45,987.73,993.63,390958,12549,387718360.2,9.72,0.38,991.71
1244,988.99,994.55,979.66,984.76,1074067,23026.4,1050807111,14.89,-4.23,978.34
1245,946.48,950.15,936.89,941.67,3930546,29937,3724607525,13.26,-4.81,947.61
1246,929.54,936.45,918.91,927.21,1963726,25913.4,1823909889,17.54,-2.33,928.8
1247,921.31,933.12,915.06,926.16,1476262,34747.2,1367399885,18.06,4.85,926.26
1248,940.66,951.14,928.85,935.74,949236,22712.8,893340957.4,22.29,-4.92,941.12
1249,941.38,946.22,935.22,937.41,1749865,25140,1648227181,11,-3.97,941.92
1250,918.91,928.09,912.15,920.36,2533488,20369.2,2326394354,15.94,1.45,918.26
1251,917.35,924.55,910.966666666667,917.266666666667,1585906,20365.6666666667,1458474321,13.5833333333333,-0.083333333,919.65
1252,,,,922.84,,,,,,
1253,,,,923.9181,,,,,,
1254,,,,924.9962,,,,,,
1255,,,,926.0743,,,,,,
1256,,,,927.1525,,,,,,
1257,,,,928.2306,,,,,,
1258,,,,929.3087,,,,,,
1259,,,,930.3868,,,,,,
1260,,,,931.4649,,,,,,
1261,,,,932.543,,,,,,
1262,,,,933.6211,,,,,,
1263,,,,934.6992,,,,,,
1264,,,,935.7774,,,,,,
1265,,,,936.8555,,,,,,
1266,,,,937.9336,,,,,,
1267,,,,939.0117,,,,,,
1268,,,,940.0898,,,,,,
1269,,,,941.1679,,,,,,
1270,,,,942.246,,,,,,
1271,,,,943.3242,,,,,,
1272,,,,944.4023,,,,,,
1273,,,,945.4804,,,,,,
1274,,,,946.5585,,,,,,
1275,,,,947.6366,,,,,,
1276,,,,948.7147,,,,,,
1277,,,,949.7928,,,,,,
1278,,,,950.871,,,,,,
1279,,,,951.9491,,,,,,
1280,,,,953.0272,,,,,,
1281,,,,954.1053,,,,,,
1282,,,,955.1834,,,,,,
1283,,,,956.2615,,,,,,
1284,,,,957.3396,,,,,,
1285,,,,958.4177,,,,,,
1286,,,,959.4959,,,,,,
1287,,,,960.574,,,,,,
1288,,,,961.6521,,,,,,
1289,,,,962.7302,,,,,,
1290,,,,963.8083,,,,,,
1291,,,,964.8864,,,,,,
1292,,,,965.9645,,,,,,
1293,,,,967.0426,,,,,,
1294,,,,968.1208,,,,,,
1295,,,,969.1989,,,,,,
1296,,,,970.277,,,,,,
1297,,,,971.3551,,,,,,
1298,,,,972.4332,,,,,,
1299,,,,973.5113,,,,,,
1300,,,,974.5894,,,,,,
1301,,,,975.6675,,,,,,
1302,,,,976.7457,,,,,,
1303,,,,977.8238,,,,,,
1304,,,,978.9019,,,,,,
1305,,,,980.54,,,,,,
